date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:32	1667363/1667363	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:42%20GMT	https://www.bikham.com/assets/images/hospitals.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/hospitals.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:34	2639898/2639898	---M--	200	added ('OK')	video/mp4	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/1.mp4	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/1.mp4	(from https://www.bikham.com/assets/css/default.css)
14:12:36	127112/127112	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:34:04%20GMT	https://www.bikham.com/assets/images/medical-eqip.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/medical-eqip.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:36	63326/63326	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/backgrondpng.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/backgrondpng.png	(from https://www.bikham.com/assets/css/default.css)
14:12:37	561867/561867	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:40:14%20GMT	https://www.bikham.com/assets/images/physicians.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/physicians.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:38	202802/202802	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:40:04%20GMT	https://www.bikham.com/assets/images/physician-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/physician-banner.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:38	224526/224526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:10%20GMT	https://www.bikham.com/assets/images/bg-image-1.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg-image-1.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:39	27507/27507	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:10%20GMT	https://www.bikham.com/assets/images/bg-hero.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg-hero.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:40	35527/35527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:06%20GMT	https://www.bikham.com/assets/images/banner1.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/banner1.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:40	18697/18697	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:15:48%20GMT	https://www.bikham.com/assets/images/2-11.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2-11.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:40	6892/6892	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:00%20GMT	https://www.bikham.com/assets/images/3-11.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/3-11.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:40	4012616/4012616	---M--	200	added ('OK')	video/mp4	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/DNA.mp4	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/DNA.mp4	(from https://www.bikham.com/assets/css/default.css)
14:12:41	30944/30944	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Mar%202020%2007:43:10%20GMT	https://www.bikham.com/assets/images/tooltip.gif	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/tooltip.gif	(from https://www.bikham.com/assets/css/default.css)
14:12:41	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:41%20GMT	https://www.bikham.com/assets/assets/images/about-quote.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/assets/images/about-quote.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:41	79719/79719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:42%20GMT	https://www.bikham.com/assets/images/privacy.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/privacy.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:41	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:42%20GMT	https://www.bikham.com/assets/images/main_back.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/main_back.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:42	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:42%20GMT	https://www.bikham.com/assets/assets/images/covid-19-left.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/assets/images/covid-19-left.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:43	62727/62727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Oct%202020%2021:02:45%20GMT	https://www.bikham.com/assets/images/covid-bann.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/covid-bann.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:43	5982/5982	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Jan%202021%2022:27:44%20GMT	https://www.bikham.com/assets/images/cat.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cat.png	(from https://www.bikham.com/assets/css/default.css)
14:12:45	62961/62961	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Sep%202020%2016:34:32%20GMT	https://bikham.com/assets/images/covid-19-left-mobile.jpg	D:/Websites/bikham.com_accounting-finance/bikham.com/assets/images/covid-19-left-mobile.jpg	(from https://www.bikham.com/assets/css/responsive.css)
14:12:45	28806/28806	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2006:45:14%20GMT	https://www.bikham.com/assets/images/mobile-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/mobile-banner.jpg	(from https://www.bikham.com/assets/css/responsive.css)
14:12:45	8910/8910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:20%20GMT	https://www.bikham.com/assets/images/contact-mb.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/contact-mb.jpg	(from https://www.bikham.com/assets/css/responsive.css)
14:12:46	62409/62409	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:08%20GMT	https://www.bikham.com/assets/images/banner1-mb.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/banner1-mb.jpg	(from https://www.bikham.com/assets/css/responsive.css)
14:12:46	37285/37285	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2008:42:46%20GMT	https://www.bikham.com/technology	D:/Websites/bikham.com_accounting-finance/www.bikham.com/technology.html	(from https://www.bikham.com/)
14:12:46	310245/310245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jul%202021%2022:25:40%20GMT	https://www.bikham.com/assets/images/admin.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/admin.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:51	468474/468474	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:15:54%20GMT	https://www.bikham.com/assets/images/2006.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2006.jpg	(from https://www.bikham.com/)
14:12:51	658366/658366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:15:54%20GMT	https://www.bikham.com/assets/images/2005.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2005.jpg	(from https://www.bikham.com/)
14:12:51	276224/276224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:00%20GMT	https://www.bikham.com/assets/images/2019.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2019.jpg	(from https://www.bikham.com/)
14:12:52	8238/8238	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jul%202023%2018:38:25%20GMT	https://bikham.com/assets/images/black-tw-logo.png	D:/Websites/bikham.com_accounting-finance/bikham.com/assets/images/black-tw-logo.png	(from https://www.bikham.com/)
14:12:53	28830/28830	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2022:57:21%20GMT	https://www.bikham.com/assets/images/USA.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/USA.png	(from https://www.bikham.com/)
14:12:54	22668/22668	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2022:57:15%20GMT	https://www.bikham.com/assets/images/Singapore.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/Singapore.png	(from https://www.bikham.com/)
14:12:55	1147907/1147907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Nov%202020%2016:35:07%20GMT	https://www.bikham.com/assets/images/2013.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2013.jpg	(from https://www.bikham.com/)
14:12:56	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:56%20GMT	https://www.bikham.com/info@bikham.com	D:/Websites/bikham.com_accounting-finance/www.bikham.com/info@bikham.com	(from https://www.bikham.com/)
14:12:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:56%20GMT	https://www.bikham.com/contact-us1.php	D:/Websites/bikham.com_accounting-finance/www.bikham.com/contact-us1.php	(from https://www.bikham.com/)
14:12:56	1236/1236	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:34:10%20GMT	https://www.bikham.com/assets/images/member01.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/member01.png	(from https://www.bikham.com/)
14:12:56	150118/150118	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2022:57:11%20GMT	https://www.bikham.com/assets/images/india.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/india.png	(from https://www.bikham.com/)
14:12:57	1413/1413	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:36:32%20GMT	https://www.bikham.com/assets/images/member03.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/member03.png	(from https://www.bikham.com/)
14:12:58	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:58%20GMT	https://www.bikham.com/assets/img/member04.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/img/member04.png	(from https://www.bikham.com/)
14:12:58	39160/39160	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2008:42:59%20GMT	https://www.bikham.com/privacypolicy	D:/Websites/bikham.com_accounting-finance/www.bikham.com/privacypolicy.html	(from https://www.bikham.com/)
14:12:59	4219/4219	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Mar%202020%2003:27:14%20GMT	https://www.bikham.com/assets/js/animation_slide.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/animation_slide.js	(from https://www.bikham.com/)
14:12:59	353271/353271	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/js/main-js-min.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/main-js-min.js	(from https://www.bikham.com/)
14:12:59	3266/3266	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Aug%202020%2019:53:42%20GMT	https://www.bikham.com/assets/js/jquery.instagramFeed.min.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/jquery.instagramFeed.min.js	(from https://www.bikham.com/)
14:12:59	1080653/1080653	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2022:57:18%20GMT	https://www.bikham.com/assets/images/uk.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/uk.png	(from https://www.bikham.com/)
14:13:00	40714/40714	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/js/owl.carousel.min.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/owl.carousel.min.js	(from https://www.bikham.com/)
14:13:00	96071/96071	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Aug%202020%2019:53:53%20GMT	https://www.bikham.com/assets/js/swiper.min.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/swiper.min.js	(from https://www.bikham.com/)
14:13:00	558/558	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Dec%202019%2009:33:58%20GMT	https://www.bikham.com/assets/js/timeline.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/timeline.js	(from https://www.bikham.com/)
14:13:01	8142/8142	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2020:26:21%20GMT	https://www.bikham.com/assets/js/main.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/main.js	(from https://www.bikham.com/)
14:13:01	1583/1583	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Aug%202020%2021:45:35%20GMT	https://www.bikham.com/assets/js/script.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/script.js	(from https://www.bikham.com/)
14:13:02	12844/12844	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:43:18%20GMT	https://www.bikham.com/assets/images/video-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/video-bg.jpg	(from https://www.bikham.com/about-us)
14:13:02	92942/92942	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202023%2022:34:32%20GMT	https://www.bikham.com/assets/images/map.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/map.png	(from https://www.bikham.com/about-us)
14:13:04	142435/142435	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:04%20GMT	https://www.bikham.com/assets/images/about-quote.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/about-quote.jpg	(from https://www.bikham.com/about-us)
14:13:05	86927/86927	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/js/jquery-3.3.1.min.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/jquery-3.3.1.min.js	(from https://www.bikham.com/about-us)
14:13:05	9704/9704	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2005:29:26%20GMT	https://www.bikham.com/assets/js/theme.js	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/js/theme.js	(from https://www.bikham.com/about-us)
14:13:05	721/721	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Apr%202022%2007:56:00%20GMT	https://www.bikham.com/careers/ico/apple-touch-icon-144-precomposed.html	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/ico/apple-touch-icon-144-precomposed.html	(from https://www.bikham.com/careers/)
14:13:05	721/721	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Apr%202022%2007:56:00%20GMT	https://www.bikham.com/careers/ico/apple-touch-icon-114-precomposed.html	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/ico/apple-touch-icon-114-precomposed.html	(from https://www.bikham.com/careers/)
14:13:06	721/721	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Apr%202022%2007:56:00%20GMT	https://www.bikham.com/careers/ico/apple-touch-icon-72-precomposed.html	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/ico/apple-touch-icon-72-precomposed.html	(from https://www.bikham.com/careers/)
14:13:06	721/721	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Apr%202022%2007:56:00%20GMT	https://www.bikham.com/careers/ico/apple-touch-icon-57-precomposed.html	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/ico/apple-touch-icon-57-precomposed.html	(from https://www.bikham.com/careers/)
14:13:07	31029/31029	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2019:12:00%20GMT	https://www.bikham.com/careers/css/font-awesome.min.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/font-awesome.min.css	(from https://www.bikham.com/careers/)
14:13:07	2844/2844	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2019:12:00%20GMT	https://www.bikham.com/careers/css/odometer.min.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/odometer.min.css	(from https://www.bikham.com/careers/)
14:13:07	14125/14125	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2019:12:00%20GMT	https://www.bikham.com/careers/css/fancybox.min.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/fancybox.min.css	(from https://www.bikham.com/careers/)
14:13:08	19004/19004	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2019:12:00%20GMT	https://www.bikham.com/careers/css/swiper.min.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/swiper.min.css	(from https://www.bikham.com/careers/)
14:13:08	155764/155764	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2019:12:00%20GMT	https://www.bikham.com/careers/css/bootstrap.min.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/bootstrap.min.css	(from https://www.bikham.com/careers/)
14:13:09	126985/126985	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Apr%202023%2020:31:25%20GMT	https://www.bikham.com/careers/css/style.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/style.css	(from https://www.bikham.com/careers/)
14:13:09	26053/26053	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Jul%202018%2004:00:00%20GMT	https://www.bikham.com/careers/css/aos.css	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/css/aos.css	(from https://www.bikham.com/careers/)
14:13:09	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:43:10%20GMT	https://www.bikham.com/careers/index.html	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/index-2.html	(from https://www.bikham.com/careers/)
14:13:10	20747/20747	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Apr%202022%2019:35:00%20GMT	https://www.bikham.com/careers/images/logo.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/logo.png	(from https://www.bikham.com/careers/)
14:13:11	27696/27696	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2018:06:35%20GMT	https://www.bikham.com/careers/images/Glassdoor-Logo.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/Glassdoor-Logo.png	(from https://www.bikham.com/careers/)
14:13:13	360551/360551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202023%2021:21:39%20GMT	https://www.bikham.com/careers/images/main-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/main-banner.jpg	(from https://www.bikham.com/careers/)
14:13:20	841234/841234	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20May%202022%2022:55:07%20GMT	https://www.bikham.com/careers/images/slack-video.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/slack-video.jpg	(from https://www.bikham.com/careers/)
14:13:24	206265/206265	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2006:41:02%20GMT	https://www.bikham.com/careers/images/epicbg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/epicbg.jpg	(from https://www.bikham.com/careers/)
14:13:26	170951/170951	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20May%202022%2013:59:29%20GMT	https://www.bikham.com/careers/images/feature-001.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/feature-001.jpg	(from https://www.bikham.com/careers/)
14:13:27	52973/52973	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:23%20GMT	https://www.bikham.com/careers/images/4p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/4p.jpg	(from https://www.bikham.com/careers/)
14:13:28	54847/54847	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:30%20GMT	https://www.bikham.com/careers/images/5p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/5p.jpg	(from https://www.bikham.com/careers/)
14:13:28	6524646/6524646	---M--	200	added ('OK')	video/mp4	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/Some%20Weekend%20Fun%20AOL's%20iExcel%20iIntegrate.mp4	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/Some%20Weekend%20Fun%20AOL's%20iExcel%20iIntegrate.mp4	(from https://www.bikham.com/about-us)
14:13:28	37981/37981	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:39%20GMT	https://www.bikham.com/careers/images/6p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/6p.jpg	(from https://www.bikham.com/careers/)
14:13:30	10162586/10162586	---M--	200	added ('OK')	audio/ogg	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/Some%20Weekend%20Fun%20AOL's%20iExcel%20iIntegrate.ogg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/Some%20Weekend%20Fun%20AOL's%20iExcel%20iIntegrate.ogg	(from https://www.bikham.com/about-us)
14:13:30	46434/46434	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:43%20GMT	https://www.bikham.com/careers/images/7p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/7p.jpg	(from https://www.bikham.com/careers/)
14:13:30	57758/57758	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:48%20GMT	https://www.bikham.com/careers/images/8p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/8p.jpg	(from https://www.bikham.com/careers/)
14:13:32	45728/45728	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:08:52%20GMT	https://www.bikham.com/careers/images/9p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/9p.jpg	(from https://www.bikham.com/careers/)
14:13:34	372467/372467	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Apr%202022%2019:56:00%20GMT	https://www.bikham.com/careers/images/image-2.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/image-2.png	(from https://www.bikham.com/careers/)
14:13:35	16259/16259	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Apr%202022%2010:10:00%20GMT	https://www.bikham.com/careers/images/facebook.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/facebook.png	(from https://www.bikham.com/careers/)
14:13:35	23029/23029	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jul%202023%2021:36:04%20GMT	https://www.bikham.com/careers/images/twitter.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/twitter.png	(from https://www.bikham.com/careers/)
14:13:36	9551/9551	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Apr%202022%2010:10:00%20GMT	https://www.bikham.com/careers/images/instagram.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/instagram.png	(from https://www.bikham.com/careers/)
14:13:36	16166/16166	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Apr%202022%2010:10:00%20GMT	https://www.bikham.com/careers/images/LinkedIn.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/LinkedIn.png	(from https://www.bikham.com/careers/)
14:13:40	481481/481481	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2005:51:28%20GMT	https://www.bikham.com/careers/images/gallery/g8.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/g8.jpg	(from https://www.bikham.com/careers/)
14:13:42	118798/118798	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:09:18%20GMT	https://www.bikham.com/careers/images/gallery/thumb/g8.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/thumb/g8.jpg	(from https://www.bikham.com/careers/)
14:13:46	498492/498492	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2005:51:28%20GMT	https://www.bikham.com/careers/images/gallery/g13.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/g13.jpg	(from https://www.bikham.com/careers/)
14:13:46	860871/860871	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20May%202022%2022:55:09%20GMT	https://www.bikham.com/careers/images/testi-video.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/testi-video.jpg	(from https://www.bikham.com/careers/)
14:13:47	121654/121654	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:09:18%20GMT	https://www.bikham.com/careers/images/gallery/thumb/g13.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/thumb/g13.jpg	(from https://www.bikham.com/careers/)
14:13:48	43176/43176	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2019:05:17%20GMT	https://www.bikham.com/careers/images/gallery/thumb/g23.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/thumb/g23.jpg	(from https://www.bikham.com/careers/)
14:13:49	134291/134291	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2019:30:17%20GMT	https://www.bikham.com/careers/images/gallery/g23.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/g23.jpg	(from https://www.bikham.com/careers/)
14:13:51	122202/122202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2000:09:18%20GMT	https://www.bikham.com/careers/images/gallery/thumb/g15.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/thumb/g15.jpg	(from https://www.bikham.com/careers/)
14:13:51	497181/497181	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2005:51:28%20GMT	https://www.bikham.com/careers/images/gallery/g15.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/g15.jpg	(from https://www.bikham.com/careers/)
14:13:52	42582/42582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2019:02:14%20GMT	https://www.bikham.com/careers/images/gallery/thumb/g9.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/thumb/g9.jpg	(from https://www.bikham.com/careers/)
14:13:53	133582/133582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2019:29:38%20GMT	https://www.bikham.com/careers/images/gallery/g9.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/careers/images/gallery/g9.jpg	(from https://www.bikham.com/careers/)
